step,node,x,y,vx,vy
15,35,-1.000000e+01,-1.000000e+01,-2.209628e+59,-2.138988e+59
15,36,-1.000000e+01,1.000000e+01,-2.340190e+59,1.934480e+59
15,37,1.000000e+01,1.000000e+01,1.819533e+59,1.890235e+59
15,38,1.000000e+01,-1.000000e+01,2.139725e+59,-2.608766e+59
15,39,1.000000e+01,1.000000e+01,1.989175e+59,2.065620e+59
15,40,1.000000e+01,-1.000000e+01,2.041044e+59,-2.484887e+59
15,41,1.000000e+01,1.000000e+01,2.095806e+59,2.173274e+59
15,42,1.000000e+01,-1.000000e+01,1.908835e+59,-2.325263e+59
15,43,-1.000000e+01,-1.000000e+01,-2.246919e+59,-2.175173e+59
15,44,1.000000e+01,-1.000000e+01,2.719476e+59,-3.611986e+59
15,45,1.000000e+01,1.000000e+01,1.830857e+59,1.900292e+59
15,46,-1.000000e+01,1.000000e+01,-4.550613e+59,3.600914e+59
15,47,1.000000e+01,-1.000000e+01,3.432315e+59,-4.037327e+59
15,48,-1.000000e+01,-1.000000e+01,-2.445490e+59,-2.396951e+59
15,49,1.000000e+01,1.000000e+01,2.018943e+59,2.095837e+59
16,0,-1.000000e+01,-1.000000e+01,-2.096955e+59,-2.153751e+59
16,1,-1.000000e+01,-1.000000e+01,-2.286141e+59,-2.371917e+59
16,2,-1.000000e+01,1.000000e+01,-2.375158e+59,2.892672e+59
16,3,1.000000e+01,-1.000000e+01,2.652861e+59,-2.428940e+59
16,4,1.000000e+01,-1.000000e+01,2.984456e+59,-2.468094e+59
16,5,1.000000e+01,1.000000e+01,2.492426e+59,2.410832e+59
16,6,-1.000000e+01,1.000000e+01,-2.309469e+59,2.811731e+59
16,7,-1.000000e+01,-1.000000e+01,-2.315288e+59,-2.403834e+59
16,8,-1.000000e+01,1.000000e+01,-2.520546e+59,3.067664e+59
16,9,1.000000e+01,1.000000e+01,2.464423e+59,2.385020e+59
16,10,-1.000000e+01,1.000000e+01,-2.260859e+59,2.752526e+59
16,11,1.000000e+01,-1.000000e+01,5.043420e+59,-4.413531e+59
16,12,-1.000000e+01,-1.000000e+01,-2.349664e+59,-2.412444e+59
16,13,1.000000e+01,-1.000000e+01,4.742360e+59,-4.147527e+59
16,14,1.000000e+01,1.000000e+01,2.759183e+59,2.702566e+59
16,15,-1.000000e+01,1.000000e+01,-2.291188e+59,2.511165e+59
16,16,1.000000e+01,-1.000000e+01,2.654090e+59,-2.194962e+59
16,17,-1.000000e+01,-1.000000e+01,-2.229049e+59,-2.312964e+59
16,18,-1.000000e+01,-1.000000e+01,-2.265598e+59,-2.326619e+59
16,19,-1.000000e+01,1.000000e+01,-2.519791e+59,2.761804e+59
16,20,-1.000000e+01,-1.000000e+01,-2.081607e+59,-2.138667e+59
16,21,-1.000000e+01,-1.000000e+01,-2.502862e+59,-2.597720e+59
16,22,1.000000e+01,1.000000e+01,2.709751e+59,2.656261e+59
16,23,1.000000e+01,-1.000000e+01,5.173520e+59,-4.524449e+59
16,24,1.000000e+01,-1.000000e+01,2.867843e+59,-2.371094e+59
16,25,-1.000000e+01,-1.000000e+01,-2.196539e+59,-2.280758e+59
16,26,1.000000e+01,-1.000000e+01,5.175751e+59,-4.093065e+59
16,27,-1.000000e+01,-1.000000e+01,-2.498595e+59,-2.594854e+59
16,28,1.000000e+01,1.000000e+01,2.793613e+59,2.739363e+59
16,29,-1.000000e+01,1.000000e+01,-2.630337e+59,2.885371e+59
16,30,-1.000000e+01,-1.000000e+01,-2.055954e+59,-2.111262e+59
16,31,-1.000000e+01,1.000000e+01,-2.410724e+59,2.644353e+59
16,32,1.000000e+01,1.000000e+01,5.877536e+59,5.257270e+59
16,33,-1.000000e+01,1.000000e+01,-2.594547e+59,2.844419e+59
16,34,1.000000e+01,1.000000e+01,2.836017e+59,2.779391e+59
16,35,1.000000e+01,1.000000e+01,2.577312e+59,2.494887e+59
16,36,1.000000e+01,-1.000000e+01,2.729386e+59,-2.256269e+59
16,37,-1.000000e+01,-1.000000e+01,-2.122294e+59,-2.204493e+59
16,38,-1.000000e+01,1.000000e+01,-2.495829e+59,3.042462e+59
16,39,-1.000000e+01,-1.000000e+01,-2.320144e+59,-2.409120e+59
16,40,-1.000000e+01,1.000000e+01,-2.380641e+59,2.898073e+59
16,41,-1.000000e+01,-1.000000e+01,-2.444195e+59,-2.534874e+59
16,42,-1.000000e+01,1.000000e+01,-2.226478e+59,2.711923e+59
16,43,1.000000e+01,1.000000e+01,2.620845e+59,2.537036e+59
16,44,-1.000000e+01,1.000000e+01,-3.171866e+59,4.212841e+59
16,45,-1.000000e+01,-1.000000e+01,-2.135533e+59,-2.216518e+59
16,46,1.000000e+01,-1.000000e+01,5.307925e+59,-4.200122e+59
16,47,-1.000000e+01,1.000000e+01,-4.003498e+59,4.708796e+59
16,48,1.000000e+01,1.000000e+01,2.852431e+59,2.795733e+59
16,49,-1.000000e+01,-1.000000e+01,-2.354874e+59,-2.444536e+59
17,0,1.000000e+01,1.000000e+01,2.276418e+59,2.338054e+59
17,1,1.000000e+01,1.000000e+01,2.481628e+59,2.574825e+59
17,2,1.000000e+01,-1.000000e+01,2.578433e+59,-3.140144e+59
17,3,-1.000000e+01,1.000000e+01,-2.879889e+59,2.636811e+59
17,4,-1.000000e+01,1.000000e+01,-3.239923e+59,2.679307e+59
17,5,-1.000000e+01,-1.000000e+01,-2.705633e+59,-2.617166e+59
17,6,1.000000e+01,-1.000000e+01,2.507161e+59,-3.052345e+59
17,7,1.000000e+01,1.000000e+01,2.513472e+59,2.609528e+59
17,8,1.000000e+01,-1.000000e+01,2.736151e+59,-3.330049e+59
17,9,-1.000000e+01,-1.000000e+01,-2.675288e+59,-2.589129e+59
17,10,1.000000e+01,-1.000000e+01,2.454329e+59,-2.987962e+59
17,11,-1.000000e+01,1.000000e+01,-5.474759e+59,4.790908e+59
17,12,1.000000e+01,1.000000e+01,2.550539e+59,2.618758e+59
17,13,-1.000000e+01,1.000000e+01,-5.148065e+59,4.502401e+59
17,14,-1.000000e+01,-1.000000e+01,-2.995218e+59,-2.933901e+59
17,15,1.000000e+01,-1.000000e+01,2.487134e+59,-2.725988e+59
17,16,-1.000000e+01,1.000000e+01,-2.881188e+59,2.382705e+59
17,17,1.000000e+01,1.000000e+01,2.419803e+59,2.510924e+59
17,18,1.000000e+01,1.000000e+01,2.459337e+59,2.525595e+59
17,19,1.000000e+01,-1.000000e+01,2.735323e+59,-2.998129e+59
17,20,1.000000e+01,1.000000e+01,2.259782e+59,2.321666e+59
17,21,1.000000e+01,1.000000e+01,2.716900e+59,2.819832e+59
17,22,-1.000000e+01,-1.000000e+01,-2.941637e+59,-2.883488e+59
17,23,-1.000000e+01,1.000000e+01,-5.616285e+59,4.911736e+59
17,24,-1.000000e+01,1.000000e+01,-3.113286e+59,2.574019e+59
17,25,1.000000e+01,1.000000e+01,2.384529e+59,2.475873e+59
17,26,-1.000000e+01,1.000000e+01,-5.618502e+59,4.443439e+59
17,27,1.000000e+01,1.000000e+01,2.712386e+59,2.816721e+59
17,28,-1.000000e+01,-1.000000e+01,-3.032717e+59,-2.973687e+59
17,29,1.000000e+01,-1.000000e+01,2.855461e+59,-3.132256e+59
17,30,1.000000e+01,1.000000e+01,2.231877e+59,2.291933e+59
17,31,1.000000e+01,-1.000000e+01,2.617059e+59,-2.870686e+59
17,32,-1.000000e+01,-1.000000e+01,-6.380285e+59,-5.707029e+59
17,33,1.000000e+01,-1.000000e+01,2.816504e+59,-3.087819e+59
17,34,-1.000000e+01,-1.000000e+01,-3.078727e+59,-3.017282e+59
17,35,-1.000000e+01,-1.000000e+01,-2.797902e+59,-2.708407e+59
17,36,-1.000000e+01,1.000000e+01,-2.962883e+59,2.449325e+59
17,37,1.000000e+01,1.000000e+01,2.303933e+59,2.393030e+59
17,38,1.000000e+01,-1.000000e+01,2.709471e+59,-3.302656e+59
17,39,1.000000e+01,1.000000e+01,2.518707e+59,2.615200e+59
17,40,1.000000e+01,-1.000000e+01,2.584381e+59,-3.145962e+59
17,41,1.000000e+01,1.000000e+01,2.653209e+59,2.751813e+59
17,42,1.000000e+01,-1.000000e+01,2.417045e+59,-2.943898e+59
17,43,-1.000000e+01,-1.000000e+01,-2.845179e+59,-2.754134e+59
17,44,1.000000e+01,-1.000000e+01,3.443275e+59,-4.573320e+59
17,45,1.000000e+01,1.000000e+01,2.318321e+59,2.406235e+59
17,46,-1.000000e+01,1.000000e+01,-5.762271e+59,4.559613e+59
17,47,1.000000e+01,-1.000000e+01,4.346177e+59,-5.111640e+59
17,48,-1.000000e+01,-1.000000e+01,-3.096574e+59,-3.034981e+59
17,49,1.000000e+01,1.000000e+01,2.556413e+59,2.653736e+59
18,0,-1.000000e+01,-1.000000e+01,-2.404602e+59,-2.469694e+59
18,1,-1.000000e+01,-1.000000e+01,-2.621256e+59,-2.719755e+59
18,2,-1.000000e+01,1.000000e+01,-2.723624e+59,3.316902e+59
18,3,1.000000e+01,-1.000000e+01,3.042045e+59,-2.785284e+59
18,4,1.000000e+01,-1.000000e+01,3.422392e+59,-2.830167e+59
18,5,1.000000e+01,1.000000e+01,2.857917e+59,2.764542e+59
18,6,-1.000000e+01,1.000000e+01,-2.648364e+59,3.224206e+59
18,7,-1.000000e+01,-1.000000e+01,-2.655026e+59,-2.756447e+59
18,8,-1.000000e+01,1.000000e+01,-2.890148e+59,3.517459e+59
18,9,1.000000e+01,1.000000e+01,2.825899e+59,2.734915e+59
18,10,-1.000000e+01,1.000000e+01,-2.592517e+59,3.156124e+59
18,11,1.000000e+01,-1.000000e+01,5.782845e+59,-5.060452e+59
18,12,-1.000000e+01,-1.000000e+01,-2.694015e+59,-2.766119e+59
18,13,1.000000e+01,-1.000000e+01,5.437842e+59,-4.755873e+59
18,14,1.000000e+01,1.000000e+01,3.163808e+59,3.099133e+59
18,15,-1.000000e+01,1.000000e+01,-2.627089e+59,2.879427e+59
18,16,1.000000e+01,-1.000000e+01,3.043394e+59,-2.516801e+59
18,17,-1.000000e+01,-1.000000e+01,-2.556051e+59,-2.652319e+59
18,18,-1.000000e+01,-1.000000e+01,-2.597716e+59,-2.667714e+59
18,19,-1.000000e+01,1.000000e+01,-2.889267e+59,3.166925e+59
18,20,-1.000000e+01,-1.000000e+01,-2.387045e+59,-2.452374e+59
18,21,-1.000000e+01,-1.000000e+01,-2.869778e+59,-2.978477e+59
18,22,1.000000e+01,1.000000e+01,3.107264e+59,3.045787e+59
18,23,1.000000e+01,-1.000000e+01,5.932534e+59,-5.188358e+59
18,24,1.000000e+01,-1.000000e+01,3.288595e+59,-2.718960e+59
18,25,-1.000000e+01,-1.000000e+01,-2.518801e+59,-2.615236e+59
18,26,1.000000e+01,-1.000000e+01,5.934740e+59,-4.693696e+59
18,27,-1.000000e+01,-1.000000e+01,-2.865087e+59,-2.975192e+59
18,28,1.000000e+01,1.000000e+01,3.203498e+59,3.141055e+59
18,29,-1.000000e+01,1.000000e+01,-3.016258e+59,3.308596e+59
18,30,-1.000000e+01,-1.000000e+01,-2.357532e+59,-2.420979e+59
18,31,-1.000000e+01,1.000000e+01,-2.764435e+59,3.032346e+59
18,32,1.000000e+01,1.000000e+01,6.739378e+59,6.028273e+59
18,33,-1.000000e+01,1.000000e+01,-2.975039e+59,3.261670e+59
18,34,1.000000e+01,1.000000e+01,3.252084e+59,3.187197e+59
18,35,1.000000e+01,1.000000e+01,2.955460e+59,2.860915e+59
18,36,1.000000e+01,-1.000000e+01,3.129659e+59,-2.587216e+59
18,37,-1.000000e+01,-1.000000e+01,-2.433670e+59,-2.527693e+59
18,38,-1.000000e+01,1.000000e+01,-2.862067e+59,3.488502e+59
18,39,-1.000000e+01,-1.000000e+01,-2.660532e+59,-2.762395e+59
18,40,-1.000000e+01,1.000000e+01,-2.729904e+59,3.323019e+59
18,41,-1.000000e+01,-1.000000e+01,-2.802499e+59,-2.906764e+59
18,42,-1.000000e+01,1.000000e+01,-2.553160e+59,3.109587e+59
18,43,1.000000e+01,1.000000e+01,3.005412e+59,2.909198e+59
18,44,-1.000000e+01,1.000000e+01,-3.637130e+59,4.830795e+59
18,45,-1.000000e+01,-1.000000e+01,-2.448880e+59,-2.541743e+59
18,46,1.000000e+01,-1.000000e+01,6.086790e+59,-4.816383e+59
18,47,-1.000000e+01,1.000000e+01,-4.590938e+59,5.399375e+59
18,48,1.000000e+01,1.000000e+01,3.270954e+59,3.205865e+59
18,49,-1.000000e+01,-1.000000e+01,-2.700364e+59,-2.803158e+59
19,0,1.000000e+01,1.000000e+01,2.504298e+59,2.572079e+59
19,1,1.000000e+01,1.000000e+01,2.729853e+59,2.832475e+59
19,2,1.000000e+01,-1.000000e+01,2.836548e+59,-3.454377e+59
19,3,-1.000000e+01,1.000000e+01,-3.168163e+59,2.900761e+59
19,4,-1.000000e+01,1.000000e+01,-3.564310e+59,2.947500e+59
19,5,-1.000000e+01,-1.000000e+01,-2.976358e+59,-2.879165e+59
19,6,1.000000e+01,-1.000000e+01,2.758186e+59,-3.357872e+59
19,7,1.000000e+01,1.000000e+01,2.765121e+59,2.870715e+59
19,8,1.000000e+01,-1.000000e+01,3.009921e+59,-3.663220e+59
19,9,-1.000000e+01,-1.000000e+01,-2.943039e+59,-2.848301e+59
19,10,1.000000e+01,-1.000000e+01,2.699994e+59,-3.286914e+59
19,11,-1.000000e+01,1.000000e+01,-6.022463e+59,5.270093e+59
19,12,1.000000e+01,1.000000e+01,2.805605e+59,2.880731e+59
19,13,-1.000000e+01,1.000000e+01,-5.663219e+59,4.953013e+59
19,14,-1.000000e+01,-1.000000e+01,-3.294931e+59,-3.227645e+59
19,15,1.000000e+01,-1.000000e+01,2.735941e+59,-2.998765e+59
19,16,-1.000000e+01,1.000000e+01,-3.169551e+59,2.621096e+59
19,17,1.000000e+01,1.000000e+01,2.662019e+59,2.762290e+59
19,18,1.000000e+01,1.000000e+01,2.705342e+59,2.778249e+59
19,19,1.000000e+01,-1.000000e+01,3.008999e+59,-3.298208e+59
19,20,1.000000e+01,1.000000e+01,2.486025e+59,2.554034e+59
19,21,1.000000e+01,1.000000e+01,2.988681e+59,3.101865e+59
19,22,-1.000000e+01,-1.000000e+01,-3.236083e+59,-3.172017e+59
19,23,-1.000000e+01,1.000000e+01,-6.178499e+59,5.403504e+59
19,24,-1.000000e+01,1.000000e+01,-3.424943e+59,2.831689e+59
19,25,1.000000e+01,1.000000e+01,2.623233e+59,2.723628e+59
19,26,-1.000000e+01,1.000000e+01,-6.180698e+59,4.888336e+59
19,27,1.000000e+01,1.000000e+01,2.983852e+59,3.098444e+59
19,28,-1.000000e+01,-1.000000e+01,-3.336325e+59,-3.271227e+59
19,29,1.000000e+01,-1.000000e+01,3.141319e+59,-3.445745e+59
19,30,1.000000e+01,1.000000e+01,2.455261e+59,2.521346e+59
19,31,1.000000e+01,-1.000000e+01,2.879058e+59,-3.158079e+59
19,32,-1.000000e+01,-1.000000e+01,-7.018667e+59,-6.278124e+59
19,33,1.000000e+01,-1.000000e+01,3.098340e+59,-3.396884e+59
19,34,-1.000000e+01,-1.000000e+01,-3.386915e+59,-3.319350e+59
19,35,-1.000000e+01,-1.000000e+01,-3.078002e+59,-2.979530e+59
19,36,-1.000000e+01,1.000000e+01,-3.259372e+59,2.694463e+59
19,37,1.000000e+01,1.000000e+01,2.534575e+59,2.632430e+59
19,38,1.000000e+01,-1.000000e+01,2.980750e+59,-3.633045e+59
19,39,1.000000e+01,1.000000e+01,2.770838e+59,2.876877e+59
19,40,1.000000e+01,-1.000000e+01,2.843085e+59,-3.460726e+59
19,41,1.000000e+01,1.000000e+01,2.918610e+59,3.027279e+59
19,42,1.000000e+01,-1.000000e+01,2.659024e+59,-3.238454e+59
19,43,-1.000000e+01,-1.000000e+01,-3.130034e+59,-3.029801e+59
19,44,1.000000e+01,-1.000000e+01,3.787904e+59,-5.031049e+59
19,45,1.000000e+01,1.000000e+01,2.550423e+59,2.647135e+59
19,46,-1.000000e+01,1.000000e+01,-6.339189e+59,5.016088e+59
19,47,1.000000e+01,-1.000000e+01,4.781303e+59,-5.623163e+59
19,48,-1.000000e+01,-1.000000e+01,-3.406580e+59,-3.338773e+59
19,49,1.000000e+01,1.000000e+01,2.812324e+59,2.919373e+59
20,0,-1.000000e+01,-1.000000e+01,-2.585866e+59,-2.655847e+59
20,1,-1.000000e+01,-1.000000e+01,-2.818704e+59,-2.924699e+59
20,2,-1.000000e+01,1.000000e+01,-2.928939e+59,3.566855e+59
20,3,1.000000e+01,-1.000000e+01,3.271350e+59,-2.995240e+59
20,4,1.000000e+01,-1.000000e+01,3.680422e+59,-3.043499e+59
20,5,1.000000e+01,1.000000e+01,3.073263e+59,2.972947e+59
20,6,-1.000000e+01,1.000000e+01,-2.848040e+59,3.467234e+59
20,7,-1.000000e+01,-1.000000e+01,-2.855198e+59,-2.964205e+59
20,8,-1.000000e+01,1.000000e+01,-3.107916e+59,3.782476e+59
20,9,1.000000e+01,1.000000e+01,3.038879e+59,2.941071e+59
20,10,-1.000000e+01,1.000000e+01,-2.787928e+59,3.393922e+59
20,11,1.000000e+01,-1.000000e+01,6.218511e+59,-5.441615e+59
20,12,-1.000000e+01,-1.000000e+01,-2.896904e+59,-2.974503e+59
20,13,1.000000e+01,-1.000000e+01,5.847617e+59,-5.114307e+59
20,14,1.000000e+01,1.000000e+01,3.402211e+59,3.332789e+59
20,15,-1.000000e+01,1.000000e+01,-2.825000e+59,3.096405e+59
20,16,1.000000e+01,-1.000000e+01,3.272770e+59,-2.706427e+59
20,17,-1.000000e+01,-1.000000e+01,-2.748719e+59,-2.852266e+59
20,18,-1.000000e+01,-1.000000e+01,-2.793398e+59,-2.868686e+59
20,19,-1.000000e+01,1.000000e+01,-3.106961e+59,3.405620e+59
20,20,-1.000000e+01,-1.000000e+01,-2.567007e+59,-2.637208e+59
20,21,-1.000000e+01,-1.000000e+01,-3.085964e+59,-3.202818e+59
20,22,1.000000e+01,1.000000e+01,3.341478e+59,3.275294e+59
20,23,1.000000e+01,-1.000000e+01,6.379741e+59,-5.579530e+59
20,24,1.000000e+01,-1.000000e+01,3.536500e+59,-2.923921e+59
20,25,-1.000000e+01,-1.000000e+01,-2.708676e+59,-2.812310e+59
20,26,1.000000e+01,-1.000000e+01,6.381933e+59,-5.047585e+59
20,27,-1.000000e+01,-1.000000e+01,-3.081022e+59,-3.199285e+59
20,28,1.000000e+01,1.000000e+01,3.445000e+59,3.377730e+59
20,29,-1.000000e+01,1.000000e+01,-3.243640e+59,3.557957e+59
20,30,-1.000000e+01,-1.000000e+01,-2.535220e+59,-2.603463e+59
20,31,-1.000000e+01,1.000000e+01,-2.972839e+59,3.260949e+59
20,32,1.000000e+01,1.000000e+01,7.247172e+59,6.482544e+59
20,33,-1.000000e+01,1.000000e+01,-3.199222e+59,3.507512e+59
20,34,1.000000e+01,1.000000e+01,3.497229e+59,3.427474e+59
20,35,1.000000e+01,1.000000e+01,3.178262e+59,3.076577e+59
20,36,1.000000e+01,-1.000000e+01,3.365498e+59,-2.782209e+59
20,37,-1.000000e+01,-1.000000e+01,-2.617132e+59,-2.718122e+59
20,38,-1.000000e+01,1.000000e+01,-3.077853e+59,3.751306e+59
20,39,-1.000000e+01,-1.000000e+01,-2.861088e+59,-2.970543e+59
20,40,-1.000000e+01,1.000000e+01,-2.935687e+59,3.573394e+59
20,41,-1.000000e+01,-1.000000e+01,-3.013610e+59,-3.125880e+59
20,42,-1.000000e+01,1.000000e+01,-2.745639e+59,3.343889e+59
20,43,1.000000e+01,1.000000e+01,3.231997e+59,3.128474e+59
20,44,-1.000000e+01,1.000000e+01,-3.911262e+59,5.194891e+59
20,45,-1.000000e+01,-1.000000e+01,-2.633502e+59,-2.733364e+59
20,46,1.000000e+01,-1.000000e+01,6.545694e+59,-5.179481e+59
20,47,-1.000000e+01,1.000000e+01,-4.937054e+59,5.806260e+59
20,48,1.000000e+01,1.000000e+01,3.517546e+59,3.447513e+59
20,49,-1.000000e+01,-1.000000e+01,-2.903926e+59,-3.014457e+59
21,0,1.000000e+01,1.000000e+01,2.654885e+59,2.726726e+59
21,1,1.000000e+01,1.000000e+01,2.893885e+59,3.002735e+59
21,2,1.000000e+01,-1.000000e+01,3.007115e+59,-3.662028e+59
21,3,-1.000000e+01,1.000000e+01,-3.358660e+59,3.075184e+59
21,4,-1.000000e+01,1.000000e+01,-3.778670e+59,3.124728e+59
21,5,-1.000000e+01,-1.000000e+01,-3.155259e+59,-3.052299e+59
21,6,1.000000e+01,-1.000000e+01,2.924068e+59,-3.559770e+59
21,7,1.000000e+01,1.000000e+01,2.931416e+59,3.043312e+59
21,8,1.000000e+01,-1.000000e+01,3.190834e+59,-3.883385e+59
21,9,-1.000000e+01,-1.000000e+01,-3.119974e+59,-3.019567e+59
21,10,1.000000e+01,-1.000000e+01,2.862334e+59,-3.484467e+59
21,11,-1.000000e+01,1.000000e+01,-6.384397e+59,5.586747e+59
21,12,1.000000e+01,1.000000e+01,2.974157e+59,3.053848e+59
21,13,-1.000000e+01,1.000000e+01,-6.003643e+59,5.250786e+59
21,14,-1.000000e+01,-1.000000e+01,-3.492987e+59,-3.421757e+59
21,15,1.000000e+01,-1.000000e+01,2.900357e+59,-3.179022e+59
21,16,-1.000000e+01,1.000000e+01,-3.360108e+59,2.778629e+59
21,17,1.000000e+01,1.000000e+01,2.822080e+59,2.928398e+59
21,18,1.000000e+01,1.000000e+01,2.867906e+59,2.945209e+59
21,19,1.000000e+01,-1.000000e+01,3.189850e+59,-3.496506e+59
21,20,1.000000e+01,1.000000e+01,2.635530e+59,2.707587e+59
21,21,1.000000e+01,1.000000e+01,3.168279e+59,3.288238e+59
21,22,-1.000000e+01,-1.000000e+01,-3.430657e+59,-3.362682e+59
21,23,-1.000000e+01,1.000000e+01,-6.550021e+59,5.728474e+59
21,24,-1.000000e+01,1.000000e+01,-3.630893e+59,3.001963e+59
21,25,1.000000e+01,1.000000e+01,2.780974e+59,2.887348e+59
21,26,-1.000000e+01,1.000000e+01,-6.552208e+59,5.182333e+59
21,27,1.000000e+01,1.000000e+01,3.163242e+59,3.284611e+59
21,28,-1.000000e+01,-1.000000e+01,-3.536955e+59,-3.467847e+59
21,29,1.000000e+01,-1.000000e+01,3.330219e+59,-3.652905e+59
21,30,1.000000e+01,1.000000e+01,2.602877e+59,2.672946e+59
21,31,1.000000e+01,-1.000000e+01,3.052192e+59,-3.347993e+59
21,32,-1.000000e+01,-1.000000e+01,-7.440521e+59,-6.655513e+59
21,33,1.000000e+01,-1.000000e+01,3.284583e+59,-3.601119e+59
21,34,-1.000000e+01,-1.000000e+01,-3.590571e+59,-3.518963e+59
21,35,-1.000000e+01,-1.000000e+01,-3.263097e+59,-3.158693e+59
21,36,-1.000000e+01,1.000000e+01,-3.455297e+59,2.856455e+59
21,37,1.000000e+01,1.000000e+01,2.686987e+59,2.790630e+59
21,38,1.000000e+01,-1.000000e+01,3.160016e+59,-3.851372e+59
21,39,1.000000e+01,1.000000e+01,2.937452e+59,3.049798e+59
21,40,1.000000e+01,-1.000000e+01,3.014042e+59,-3.668728e+59
21,41,1.000000e+01,1.000000e+01,3.093993e+59,3.209311e+59
21,42,1.000000e+01,-1.000000e+01,2.818928e+59,-3.433102e+59
21,43,-1.000000e+01,-1.000000e+01,-3.318272e+59,-3.211966e+59
21,44,1.000000e+01,-1.000000e+01,4.015641e+59,-5.333525e+59
21,45,1.000000e+01,1.000000e+01,2.703799e+59,2.806326e+59
21,46,-1.000000e+01,1.000000e+01,-6.720427e+59,5.317735e+59
21,47,1.000000e+01,-1.000000e+01,5.068842e+59,-5.961187e+59
21,48,-1.000000e+01,-1.000000e+01,-3.611438e+59,-3.539524e+59
21,49,1.000000e+01,1.000000e+01,2.981434e+59,3.094911e+59
22,0,-1.000000e+01,-1.000000e+01,-2.714700e+59,-2.788155e+59
22,1,-1.000000e+01,-1.000000e+01,-2.959041e+59,-3.070365e+59
22,2,-1.000000e+01,1.000000e+01,-3.074867e+59,3.744511e+59
22,3,1.000000e+01,-1.000000e+01,3.434329e+59,-3.144467e+59
22,4,1.000000e+01,-1.000000e+01,3.863818e+59,-3.195125e+59
22,5,1.000000e+01,1.000000e+01,3.226321e+59,3.121071e+59
22,6,-1.000000e+01,1.000000e+01,-2.989960e+59,3.639967e+59
22,7,-1.000000e+01,-1.000000e+01,-2.997471e+59,-3.111870e+59
22,8,-1.000000e+01,1.000000e+01,-3.262696e+59,3.970839e+59
22,9,1.000000e+01,1.000000e+01,3.190255e+59,3.087597e+59
22,10,-1.000000e+01,1.000000e+01,-2.926818e+59,3.562938e+59
22,11,1.000000e+01,-1.000000e+01,6.528163e+59,-5.712528e+59
22,12,-1.000000e+01,-1.000000e+01,-3.041109e+59,-3.122613e+59
22,13,1.000000e+01,-1.000000e+01,6.138866e+59,-5.369066e+59
22,14,1.000000e+01,1.000000e+01,3.571658e+59,3.498861e+59
22,15,-1.000000e+01,1.000000e+01,-2.965666e+59,3.250623e+59
22,16,1.000000e+01,-1.000000e+01,3.435800e+59,-2.841204e+59
22,17,-1.000000e+01,-1.000000e+01,-2.885659e+59,-2.994378e+59
22,18,-1.000000e+01,-1.000000e+01,-2.932480e+59,-3.011528e+59
22,19,-1.000000e+01,1.000000e+01,-3.261687e+59,3.575274e+59
22,20,-1.000000e+01,-1.000000e+01,-2.694916e+59,-2.768580e+59
22,21,-1.000000e+01,-1.000000e+01,-3.239618e+59,-3.362269e+59
22,22,1.000000e+01,1.000000e+01,3.507946e+59,3.438417e+59
22,23,1.000000e+01,-1.000000e+01,6.697595e+59,-5.857558e+59
22,24,1.000000e+01,-1.000000e+01,3.712699e+59,-3.069599e+59
22,25,-1.000000e+01,-1.000000e+01,-2.843631e+59,-2.952381e+59
22,26,1.000000e+01,-1.000000e+01,6.699778e+59,-5.299113e+59
22,27,-1.000000e+01,-1.000000e+01,-3.234499e+59,-3.358560e+59
22,28,1.000000e+01,1.000000e+01,3.616649e+59,3.545947e+59
22,29,-1.000000e+01,1.000000e+01,-3.405254e+59,3.735192e+59
22,30,-1.000000e+01,-1.000000e+01,-2.661513e+59,-2.733164e+59
22,31,-1.000000e+01,1.000000e+01,-3.120964e+59,3.423430e+59
22,32,1.000000e+01,1.000000e+01,7.608089e+59,6.805419e+59
22,33,-1.000000e+01,1.000000e+01,-3.358562e+59,3.682245e+59
22,34,1.000000e+01,1.000000e+01,3.671467e+59,3.598252e+59
22,35,1.000000e+01,1.000000e+01,3.336620e+59,3.229859e+59
22,36,1.000000e+01,-1.000000e+01,3.533122e+59,-2.920801e+59
22,37,-1.000000e+01,-1.000000e+01,-2.747528e+59,-2.853470e+59
22,38,-1.000000e+01,1.000000e+01,-3.231224e+59,3.938096e+59
22,39,-1.000000e+01,-1.000000e+01,-3.003633e+59,-3.118486e+59
22,40,-1.000000e+01,1.000000e+01,-3.081949e+59,3.751350e+59
22,41,-1.000000e+01,-1.000000e+01,-3.163658e+59,-3.281618e+59
22,42,-1.000000e+01,1.000000e+01,-2.882445e+59,3.510420e+59
22,43,1.000000e+01,1.000000e+01,3.393043e+59,3.284325e+59
22,44,-1.000000e+01,1.000000e+01,-4.106103e+59,5.453674e+59
22,45,-1.000000e+01,-1.000000e+01,-2.764723e+59,-2.869559e+59
22,46,1.000000e+01,-1.000000e+01,6.871862e+59,-5.437554e+59
22,47,-1.000000e+01,1.000000e+01,-5.183058e+59,6.095456e+59
22,48,1.000000e+01,1.000000e+01,3.692812e+59,3.619265e+59
22,49,-1.000000e+01,-1.000000e+01,-3.048608e+59,-3.164638e+59
23,0,1.000000e+01,1.000000e+01,2.767479e+59,2.842357e+59
23,1,1.000000e+01,1.000000e+01,3.016531e+59,3.130038e+59
