step,node,prev,new,entropy,time
23,14,0,4,8.530157e-01,-2.171950e+43
23,15,0,0,9.907966e-01,-2.172503e+43
23,16,1,7,8.067985e-01,-2.124321e+43
23,17,8,1,8.006560e-01,-2.217204e+43
23,18,2,1,8.006560e-01,-2.410426e+43
23,19,0,8,8.388801e-01,-2.392745e+43
23,20,3,3,9.492943e-01,-2.218221e+43
23,21,8,1,8.006560e-01,-2.484599e+43
23,22,0,0,2.658413e-01,-2.132860e+43
23,23,8,8,8.388801e-01,-2.311965e+43
23,24,5,0,8.432226e-01,-2.296145e+43
23,25,4,0,1.229511e-02,-2.184854e+43
23,26,2,7,1.958784e-01,-2.230629e+43
23,27,8,7,1.958784e-01,-2.483564e+43
23,28,0,2,8.768622e-01,-2.199393e+43
23,29,7,8,8.388801e-01,-2.498373e+43
23,30,2,4,1.644141e-01,-2.189203e+43
23,31,3,1,5.329122e-01,-2.289739e+43
23,32,7,7,1.958784e-01,-2.435875e+43
23,33,7,8,8.388801e-01,-2.464427e+43
23,34,4,2,1.915064e-01,-2.232813e+43
23,35,0,7,3.558712e-01,-2.171285e+43
23,36,2,1,5.329122e-01,-2.183415e+43
23,37,8,1,8.006560e-01,-2.109945e+43
23,38,0,4,1.644141e-01,-2.502179e+43
23,39,5,8,6.578815e-02,-2.307853e+43
23,40,6,7,8.067985e-01,-2.388292e+43
23,41,0,8,8.388801e-01,-2.427887e+43
23,42,1,8,6.578815e-02,-2.235571e+43
23,43,0,7,8.067985e-01,-2.206097e+43
23,44,2,0,2.658413e-01,-2.151569e+43
23,45,1,5,8.756819e-01,-2.124807e+43
23,46,8,0,8.432226e-01,-2.291160e+43
23,47,1,8,6.578815e-02,-2.506091e+43
23,48,8,0,9.907966e-01,-2.245072e+43
23,49,1,7,1.958784e-01,-2.341025e+43
24,0,1,8,3.780098e-01,-2.330972e+43
24,1,2,2,9.699981e-02,-2.370771e+43
24,2,6,1,1.339990e-01,-2.487960e+43
24,3,1,1,5.085518e-01,-2.289762e+43
24,4,8,5,8.205880e-01,-2.494617e+43
24,5,0,5,2.251702e-01,-2.187100e+43
24,6,4,5,8.205880e-01,-2.420021e+43
24,7,0,7,3.643996e-01,-2.403825e+43
24,8,8,7,4.088800e-01,-2.637493e+43
24,9,1,4,3.776274e-01,-2.166021e+43
24,10,8,0,8.507229e-01,-2.364355e+43
24,11,4,6,5.376252e-01,-2.349634e+43
24,12,1,6,4.827184e-01,-2.609413e+43
24,13,2,6,7.926127e-01,-2.210318e+43
24,14,4,6,9.207128e-01,-2.266382e+43
24,15,0,1,1.339990e-01,-2.266960e+43
24,16,7,7,9.253988e-01,-2.216683e+43
24,17,1,0,7.010735e-01,-2.313604e+43
24,18,1,1,1.339990e-01,-2.515227e+43
24,19,8,1,1.339990e-01,-2.496778e+43
24,20,3,8,6.951022e-01,-2.314665e+43
24,21,1,6,5.376252e-01,-2.592625e+43
24,22,0,7,9.253988e-01,-2.225593e+43
24,23,8,7,9.253988e-01,-2.412485e+43
24,24,0,3,8.720838e-01,-2.395977e+43
24,25,0,5,8.205880e-01,-2.279848e+43
24,26,7,8,6.951022e-01,-2.327613e+43
24,27,7,7,4.088800e-01,-2.591545e+43
24,28,2,2,6.322499e-01,-2.295018e+43
24,29,8,7,3.643996e-01,-2.606998e+43
24,30,4,6,4.827184e-01,-2.284386e+43
24,31,1,7,5.356452e-01,-2.389293e+43
24,32,7,1,1.339990e-01,-2.541783e+43
24,33,8,8,6.951022e-01,-2.571576e+43
24,34,2,6,6.770628e-01,-2.329892e+43
24,35,7,0,7.010735e-01,-2.265689e+43
24,36,1,8,3.780098e-01,-2.278346e+43
24,37,1,8,2.674030e-01,-2.201682e+43
24,38,4,0,7.010735e-01,-2.610969e+43
24,39,8,8,2.674030e-01,-2.408194e+43
24,40,7,8,6.951022e-01,-2.492131e+43
24,41,8,5,2.251702e-01,-2.533447e+43
24,42,8,8,3.780098e-01,-2.332770e+43
24,43,7,6,5.376252e-01,-2.302014e+43
24,44,0,5,2.251702e-01,-2.245115e+43
24,45,5,6,5.376252e-01,-2.217190e+43
24,46,0,8,6.562055e-02,-2.390776e+43
24,47,8,8,3.780098e-01,-2.615052e+43
24,48,0,6,7.887126e-02,-2.342684e+43
24,49,7,6,9.207128e-01,-2.442809e+43
25,0,8,7,8.913598e-01,-2.428096e+43
25,1,2,5,7.995928e-01,-2.469553e+43
25,2,1,3,8.805115e-01,-2.591626e+43
25,3,1,6,6.238964e-01,-2.385169e+43
25,4,5,0,6.839590e-01,-2.598560e+43
25,5,5,0,6.839590e-01,-2.278229e+43
25,6,5,4,1.466914e-01,-2.520855e+43
25,7,7,0,6.839590e-01,-2.503985e+43
25,8,7,6,6.238964e-01,-2.747388e+43
25,9,4,3,3.829199e-02,-2.256272e+43
25,10,0,0,9.972349e-01,-2.462870e+43
25,11,6,0,1.637806e-01,-2.447535e+43
25,12,6,7,4.535458e-01,-2.718139e+43
25,13,6,0,9.091925e-01,-2.302415e+43
25,14,6,7,4.535458e-01,-2.360815e+43
25,15,1,0,6.839590e-01,-2.361417e+43
25,16,7,3,8.805115e-01,-2.309045e+43
25,17,0,2,8.021597e-01,-2.410004e+43
25,18,1,3,8.805115e-01,-2.620028e+43
25,19,1,0,1.637806e-01,-2.600810e+43
25,20,8,7,4.535458e-01,-2.411110e+43
25,21,6,8,6.715499e-01,-2.700651e+43
25,22,7,5,5.998313e-01,-2.318326e+43
25,23,7,7,4.535458e-01,-2.513005e+43
25,24,3,0,1.637806e-01,-2.495810e+43
25,25,5,8,4.168059e-01,-2.374842e+43
25,26,8,7,4.701933e-01,-2.424597e+43
25,27,7,0,6.839590e-01,-2.699526e+43
25,28,2,6,1.113393e-01,-2.390644e+43
25,29,7,7,4.701933e-01,-2.715623e+43
25,30,6,0,6.839590e-01,-2.379569e+43
25,31,7,7,4.535458e-01,-2.488847e+43
25,32,1,0,6.839590e-01,-2.647691e+43
25,33,8,8,6.715499e-01,-2.678725e+43
25,34,6,8,8.741815e-01,-2.426971e+43
25,35,0,0,6.839590e-01,-2.360092e+43
25,36,8,2,9.659650e-02,-2.373277e+43
25,37,8,7,4.535458e-01,-2.293418e+43
25,38,0,7,9.335677e-01,-2.719760e+43
25,39,8,5,3.235137e-01,-2.508536e+43
25,40,8,3,8.805115e-01,-2.595970e+43
25,41,5,4,1.466914e-01,-2.639007e+43
25,42,8,8,1.026978e-01,-2.429969e+43
25,43,6,7,9.335677e-01,-2.397931e+43
25,44,5,7,6.253838e-01,-2.338662e+43
25,45,6,7,6.253838e-01,-2.309573e+43
25,46,8,7,4.294387e-01,-2.490391e+43
25,47,8,4,1.466914e-01,-2.724012e+43
25,48,6,7,4.535458e-01,-2.440296e+43
25,49,6,7,6.253838e-01,-2.544593e+43
26,0,7,6,4.385074e-01,-2.525220e+43
26,1,5,5,4.986687e-02,-2.568335e+43
26,2,3,0,3.819311e-01,-2.695291e+43
26,3,6,0,3.819311e-01,-2.480575e+43
26,4,0,6,4.852980e-01,-2.702502e+43
26,5,0,2,2.425446e-01,-2.369358e+43
26,6,4,0,3.819311e-01,-2.621690e+43
26,7,0,5,4.562296e-01,-2.604144e+43
26,8,6,2,2.425446e-01,-2.857284e+43
26,9,3,2,9.169908e-01,-2.346523e+43
26,10,0,5,4.986687e-02,-2.561385e+43
26,11,0,1,6.226943e-01,-2.545437e+43
26,12,7,5,8.223640e-02,-2.826865e+43
26,13,0,0,3.627599e-01,-2.394511e+43
26,14,7,2,9.169908e-01,-2.455247e+43
26,15,0,5,4.986687e-02,-2.455873e+43
26,16,3,1,5.592304e-01,-2.401407e+43
26,17,2,2,2.425446e-01,-2.506404e+43
26,18,3,7,6.755843e-01,-2.724829e+43
26,19,0,4,3.449826e-01,-2.704842e+43
26,20,7,5,2.845971e-01,-2.507554e+43
26,21,8,7,4.530379e-01,-2.808677e+43
26,22,5,2,2.425446e-01,-2.411059e+43
26,23,7,7,6.755843e-01,-2.613525e+43
26,24,0,5,4.713998e-01,-2.595642e+43
26,25,8,1,8.080242e-01,-2.469835e+43
26,26,7,5,2.845971e-01,-2.521580e+43
26,27,0,0,3.819311e-01,-2.807507e+43
26,28,6,5,4.562296e-01,-2.486270e+43
26,29,7,2,2.425446e-01,-2.824248e+43
26,30,0,7,8.843293e-01,-2.474752e+43
26,31,7,1,2.211354e-01,-2.588401e+43
26,32,0,5,4.713998e-01,-2.753598e+43
26,33,8,1,5.592304e-01,-2.785874e+43
26,34,8,1,3.423548e-01,-2.524050e+43
26,35,0,0,3.819311e-01,-2.454496e+43
26,36,2,1,8.324367e-01,-2.468209e+43
26,37,7,1,5.592304e-01,-2.385155e+43
26,38,7,6,4.385074e-01,-2.828550e+43
26,39,5,1,2.211354e-01,-2.608877e+43
26,40,3,3,6.445764e-01,-2.699809e+43
26,41,4,1,5.592304e-01,-2.744568e+43
26,42,8,1,5.592304e-01,-2.527168e+43
26,43,7,5,4.713998e-01,-2.493849e+43
26,44,7,5,2.845971e-01,-2.432208e+43
26,45,7,5,4.562296e-01,-2.401956e+43
26,46,7,1,5.592304e-01,-2.590007e+43
26,47,4,5,4.713998e-01,-2.832973e+43
26,48,7,4,7.938520e-01,-2.537907e+43
26,49,7,6,4.385074e-01,-2.646376e+43
27,0,6,2,9.299629e-01,-2.622344e+43
27,1,5,6,8.621783e-02,-2.667117e+43
27,2,0,4,7.708512e-01,-2.798956e+43
27,3,0,7,1.695650e-03,-2.575982e+43
27,4,6,8,1.385397e-02,-2.806444e+43
27,5,2,1,5.529994e-01,-2.460487e+43
27,6,0,1,5.529994e-01,-2.722524e+43
27,7,5,1,5.529994e-01,-2.704304e+43
27,8,2,1,5.529994e-01,-2.967179e+43
27,9,2,1,5.529994e-01,-2.436774e+43
27,10,5,7,1.926913e-01,-2.659899e+43
27,11,1,7,1.926913e-01,-2.643338e+43
27,12,5,7,1.926913e-01,-2.935590e+43
27,13,0,7,1.926913e-01,-2.486608e+43
27,14,2,7,1.926913e-01,-2.549680e+43
27,15,5,7,1.926913e-01,-2.550330e+43
27,16,1,7,1.926913e-01,-2.493768e+43
27,17,2,7,1.926913e-01,-2.602804e+43
27,18,7,7,1.926913e-01,-2.829630e+43
27,19,4,7,1.926913e-01,-2.808875e+43
27,20,5,7,1.926913e-01,-2.603998e+43
27,21,7,7,1.926913e-01,-2.916703e+43
27,22,2,7,1.926913e-01,-2.503792e+43
27,23,7,7,1.926913e-01,-2.714045e+43
27,24,5,7,1.926913e-01,-2.695475e+43
27,25,1,7,1.926913e-01,-2.564829e+43
27,26,5,7,1.926913e-01,-2.618564e+43
27,27,0,7,1.926913e-01,-2.915488e+43
27,28,5,7,1.926913e-01,-2.581896e+43
27,29,2,7,1.926913e-01,-2.932873e+43
27,30,7,7,1.926913e-01,-2.569934e+43
27,31,1,7,1.926913e-01,-2.687954e+43
27,32,5,7,1.926913e-01,-2.859506e+43
27,33,1,7,1.926913e-01,-2.893023e+43
27,34,1,1,5.529994e-01,-2.621129e+43
27,35,0,1,5.529994e-01,-2.548900e+43
27,36,1,1,5.529994e-01,-2.563140e+43
27,37,1,1,5.529994e-01,-2.476892e+43
27,38,6,1,5.529994e-01,-2.937341e+43
27,39,1,1,5.529994e-01,-2.709219e+43
27,40,3,1,5.529994e-01,-2.803647e+43
27,41,1,1,5.529994e-01,-2.850128e+43
27,42,1,1,5.529994e-01,-2.624366e+43
27,43,5,1,5.529994e-01,-2.589766e+43
27,44,5,4,2.040153e-01,-2.525755e+43
27,45,5,4,2.040153e-01,-2.494339e+43
27,46,1,1,5.529994e-01,-2.689623e+43
27,47,5,1,5.529994e-01,-2.941933e+43
27,48,4,1,5.529994e-01,-2.635519e+43
27,49,6,1,5.529994e-01,-2.748160e+43
28,0,2,1,4.804607e-01,-2.719468e+43
28,1,6,0,6.055572e-01,-2.765899e+43
28,2,4,1,2.683113e-02,-2.902621e+43
28,3,7,1,4.804607e-01,-2.671389e+43
28,4,8,1,5.011316e-01,-2.910387e+43
28,5,1,2,3.205701e-01,-2.551616e+43
28,6,1,2,6.521525e-02,-2.823358e+43
28,7,1,4,5.461081e-01,-2.804463e+43
28,8,1,3,9.846543e-01,-3.077075e+43
28,9,1,2,9.240285e-01,-2.527025e+43
28,10,7,6,6.035458e-01,-2.758414e+43
28,11,7,3,3.822332e-02,-2.741239e+43
28,12,7,1,5.011316e-01,-3.044316e+43
28,13,7,0,3.630910e-01,-2.578704e+43
28,14,7,3,9.846543e-01,-2.644113e+43
28,15,7,0,3.630910e-01,-2.644787e+43
28,16,7,3,4.990478e-01,-2.586130e+43
28,17,7,4,1.717144e-01,-2.699205e+43
28,18,7,2,9.240285e-01,-2.934431e+43
28,19,7,1,2.683113e-02,-2.912907e+43
28,20,7,1,2.683113e-02,-2.700443e+43
28,21,7,0,2.677222e-01,-3.024729e+43
28,22,7,1,5.011316e-01,-2.596525e+43
28,23,7,1,5.011316e-01,-2.814566e+43
28,24,7,0,2.495583e-01,-2.795307e+43
28,25,7,0,3.630910e-01,-2.659823e+43
28,26,7,2,9.240285e-01,-2.715548e+43
28,27,7,8,6.594667e-02,-3.023469e+43
28,28,7,3,7.599473e-01,-2.677522e+43
28,29,7,6,6.035458e-01,-3.041498e+43
28,30,7,2,9.240285e-01,-2.665117e+43
28,31,7,2,9.240285e-01,-2.787508e+43
28,32,7,1,4.804607e-01,-2.965413e+43
28,33,7,1,5.011316e-01,-3.000172e+43
28,34,1,7,5.919833e-01,-2.718208e+43
28,35,1,4,1.717144e-01,-2.643303e+43
28,36,1,2,9.240285e-01,-2.658071e+43
28,37,1,1,4.804607e-01,-2.568629e+43
28,38,1,8,2.610316e-02,-3.046131e+43
28,39,1,2,6.521525e-02,-2.809560e+43
28,40,1,2,6.985632e-01,-2.907486e+43
28,41,1,1,5.011316e-01,-2.955688e+43
28,42,1,0,3.832730e-02,-2.721565e+43
28,43,1,3,4.990478e-01,-2.685683e+43
28,44,4,8,6.594667e-02,-2.619301e+43
28,45,4,0,2.495583e-01,-2.586721e+43
28,46,1,0,6.055572e-01,-2.789238e+43
28,47,1,8,2.610316e-02,-3.050894e+43
28,48,1,0,3.630910e-01,-2.733131e+43
28,49,1,3,3.822332e-02,-2.849944e+43
29,0,1,7,6.062710e-02,-2.816592e+43
29,1,0,7,9.993722e-01,-2.864681e+43
29,2,1,7,6.062710e-02,-3.006286e+43
29,3,1,3,4.066780e-01,-2.766796e+43
29,4,1,8,2.014768e-01,-3.014329e+43
29,5,2,5,9.111674e-01,-2.642745e+43
29,6,2,3,3.979198e-01,-2.924192e+43
29,7,4,7,5.295741e-01,-2.904622e+43
29,8,3,2,7.024174e-01,-3.186970e+43
29,9,2,5,9.111674e-01,-2.617276e+43
29,10,6,2,6.298039e-02,-2.856929e+43
29,11,3,8,6.491483e-01,-2.839141e+43
29,12,1,7,5.295741e-01,-3.153041e+43
29,13,0,5,9.111674e-01,-2.670801e+43
29,14,3,6,4.287340e-02,-2.738545e+43
29,15,0,4,3.108741e-01,-2.739243e+43
29,16,3,7,5.295741e-01,-2.678492e+43
29,17,4,8,2.014768e-01,-2.795605e+43
29,18,2,4,7.167168e-01,-3.039232e+43
29,19,1,4,1.115626e-01,-3.016940e+43
29,20,1,4,7.167168e-01,-2.796887e+43
29,21,0,5,8.047643e-01,-3.132755e+43
29,22,1,2,6.298039e-02,-2.689258e+43
29,23,1,7,5.565262e-01,-2.915086e+43
29,24,0,3,3.979198e-01,-2.895139e+43
29,25,0,7,8.579108e-01,-2.754816e+43
29,26,2,2,6.298039e-02,-2.812532e+43
29,27,8,1,5.412104e-02,-3.131450e+43
29,28,3,3,1.815571e-02,-2.773147e+43
29,29,6,3,4.066780e-01,-3.150123e+43
29,30,2,7,5.565262e-01,-2.760300e+43
29,31,2,7,9.993722e-01,-2.887062e+43
29,32,1,6,4.287340e-02,-3.071321e+43
29,33,1,7,5.565262e-01,-3.107321e+43
29,34,7,1,7.494978e-02,-2.815286e+43
29,35,4,2,6.233970e-01,-2.737707e+43
29,36,2,5,9.111674e-01,-2.753002e+43
29,37,1,4,3.108741e-01,-2.660365e+43
29,38,8,5,3.287731e-01,-3.154921e+43
29,39,2,5,3.287731e-01,-2.909901e+43
29,40,2,4,9.413807e-01,-3.011325e+43
29,41,1,5,8.047643e-01,-3.061248e+43
29,42,0,4,9.413807e-01,-2.818764e+43
29,43,3,7,5.565262e-01,-2.781600e+43
29,44,8,6,4.287340e-02,-2.712847e+43
29,45,0,3,4.066780e-01,-2.679104e+43
29,46,0,0,8.942245e-01,-2.888854e+43
29,47,8,7,5.565262e-01,-3.159854e+43
29,48,0,3,1.815571e-02,-2.830743e+43
29,49,3,3,3.979198e-01,-2.951728e+43
30,0,7,7,6.853176e-01,-2.913715e+43
30,1,7,1,9.695229e-01,-2.963463e+43
30,2,7,7,6.853176e-01,-3.109951e+43
30,3,3,5,8.720143e-01,-2.862202e+43
30,4,8,8,4.104021e-01,-3.118272e+43
30,5,5,7,1.432875e-01,-2.733875e+43
30,6,3,8,4.212209e-01,-3.025027e+43
30,7,7,5,5.569406e-02,-3.004782e+43
30,8,2,8,4.212209e-01,-3.296866e+43
30,9,5,3,9.284641e-01,-2.707526e+43
30,10,2,3,6.159278e-01,-2.955444e+43
30,11,8,3,2.822033e-02,-2.937042e+43
30,12,7,3,6.159278e-01,-3.261767e+43
30,13,5,5,4.193610e-01,-2.762898e+43
30,14,6,3,2.822033e-02,-2.832978e+43
30,15,4,3,7.665268e-01,-2.833700e+43
30,16,7,0,9.485497e-01,-2.770854e+43
30,17,8,6,9.065921e-01,-2.892005e+43
30,18,4,7,6.853176e-01,-3.144034e+43
30,19,4,7,6.853176e-01,-3.120972e+43
30,20,4,4,8.965741e-01,-2.893331e+43
30,21,5,3,1.945551e-01,-3.240781e+43
30,22,2,6,8.981759e-01,-2.781991e+43
30,23,7,4,4.192565e-01,-3.015606e+43
30,24,3,7,9.437625e-01,-2.994972e+43
30,25,7,3,7.665268e-01,-2.849810e+43
30,26,2,7,9.437625e-01,-2.909516e+43
30,27,1,3,6.405497e-01,-3.239431e+43
30,28,3,3,1.945551e-01,-2.868773e+43
30,29,3,8,4.104021e-01,-3.258748e+43
30,30,7,6,2.937395e-01,-2.855483e+43
30,31,7,5,5.569406e-02,-2.986616e+43
30,32,6,7,1.432875e-01,-3.177229e+43
30,33,7,7,6.853176e-01,-3.214470e+43
30,34,1,3,7.665268e-01,-2.912365e+43
30,35,2,8,4.104021e-01,-2.832111e+43
30,36,5,7,8.230154e-01,-2.847933e+43
30,37,4,4,4.192565e-01,-2.752102e+43
30,38,5,8,4.212209e-01,-3.263712e+43
30,39,5,3,2.822033e-02,-3.010243e+43
30,40,4,6,7.074428e-01,-3.115164e+43
30,41,5,5,8.720143e-01,-3.166809e+43
30,42,4,8,4.212209e-01,-2.915963e+43
30,43,7,7,6.853176e-01,-2.877518e+43
30,44,6,2,1.215225e-01,-2.806394e+43
30,45,3,6,2.937395e-01,-2.771487e+43
30,46,0,3,7.665268e-01,-2.988470e+43
30,47,7,6,8.981759e-01,-3.268815e+43
30,48,3,3,7.665268e-01,-2.928355e+43
30,49,3,0,9.485497e-01,-3.053511e+43
